episode,deltaT,maxRadius,avgRadius,numUnknownSlots,coverage,numSamples
1,81.0,2.0,1.304599980926629,16,1.0,51
11,19.10414870448585,0.44739006046418456,0.32131670961784814,16,1.0,120
21,12.713170255197833,0.3036456182220306,0.22375865130376013,16,1.0,135
31,10.178710303683326,0.24541286372857202,0.180677998722,16,1.0,144
41,8.80518238385767,0.21451593824440815,0.15552846136867554,16,1.0,151
51,7.675310432970539,0.187438289340411,0.1378264954862769,16,1.0,155
61,6.961746470130218,0.17122075862330136,0.12536316944747897,16,1.0,159
71,6.443068520750385,0.15774089213459458,0.11559596671835973,16,1.0,163
81,6.039737488356084,0.14775819694904407,0.1079690499979049,16,1.0,165
91,5.684904703581334,0.1392834532563182,0.101632178208431,16,1.0,168
101,5.361695594426914,0.13138102762241946,0.09617100248949496,16,1.0,170
111,5.080019954944448,0.12484628231898122,0.09148953566188808,16,1.0,172
121,4.896728684540444,0.11996231426235893,0.08754845934037928,16,1.0,174
131,4.680394173852254,0.11528989979828233,0.08400936171776383,16,1.0,176
141,4.513392115072218,0.111049568918105,0.08078819258291553,16,1.0,177
151,4.358020755946841,0.10718863502002227,0.0779506657096921,16,1.0,179
161,4.215932825371308,0.10380020770852579,0.07539722278921913,16,1.0,180
171,4.0776670630668805,0.10032714309063648,0.07302181518734846,16,1.0,181
181,3.952092983244115,0.09724379236752013,0.07085796630578158,16,1.0,182
191,3.8415451634497053,0.09456510304742496,0.06891360998775048,16,1.0,183
201,3.724822524844969,0.091843338906851,0.06703210774166199,16,1.0,184
211,3.640184334377698,0.08973747589940131,0.06534798892090167,16,1.0,185
221,3.561556041487771,0.08763740043313892,0.06378702732838532,16,1.0,186
231,3.4689195400826085,0.08548074856890167,0.06231486857441091,16,1.0,187
241,3.3974528791855314,0.08369196674101943,0.06095844936148875,16,1.0,188
251,3.3229755423489524,0.08187550865175812,0.05966850762081131,16,1.0,189
261,3.258401310928362,0.08033096725653671,0.05846184744155781,16,1.0,190
271,3.198459938533261,0.07886206951145436,0.0573351574711896,16,1.0,191
281,3.1296458295880765,0.07718586969813543,0.05621689069851818,16,1.0,191
291,3.078809791489366,0.07585791859443224,0.055237296829240265,16,1.0,192
301,3.0153631338369755,0.07434289401737836,0.05423902458245504,16,1.0,193
