episode,deltaT,maxRadius,avgRadius,numUnknownSlots,propUnknown,numSamples,totalNumSamples
1,16.0,2.0,2.0,16,1.0,5,5
11,16.0,2.0,1.3174283671166822,16,1.0,9,84
21,13.355226579288713,1.6694033224110891,0.9466234844193094,16,1.0,10,182
31,10.895819001760078,1.32654535855338,0.7830929512218391,16,1.0,11,291
41,9.30192460904319,1.1211076402017135,0.6712490986090596,16,1.0,12,404
51,8.280223245876934,1.0061156855345867,0.5985843605018623,16,1.0,12,524
61,7.378193344025641,0.9222741680032052,0.5474970276429924,16,1.0,12,644
71,6.732424666267375,0.8415530832834218,0.5015385628799719,16,1.0,13,772
81,6.288758198047996,0.7860947747559995,0.46900713391469795,16,1.0,13,902
91,5.732860159010009,0.7166075198762512,0.43888692359041565,16,1.0,13,1032
101,5.460156872816003,0.67101662959907,0.4156482178804115,16,1.0,13,1162
111,5.171423062180957,0.639917532233399,0.39524229133439875,16,1.0,14,1299
121,4.86020214906965,0.6075252686337063,0.37784040466677027,16,1.0,14,1439
131,4.620444454638652,0.5752666663783185,0.36314353268738664,16,1.0,14,1579
141,4.399115843425314,0.5440860968012494,0.34827290144510104,16,1.0,14,1719
151,4.236168380829147,0.5295210476036434,0.33555108021800994,16,1.0,14,1859
161,4.091120154285254,0.5083020623200952,0.3242489746443435,16,1.0,14,1999
171,3.960877655852354,0.4951097069815443,0.3150092693764909,16,1.0,14,2139
181,3.853302315866577,0.4766018640955544,0.3050962521122995,16,1.0,15,2288
191,3.6990573164599945,0.4623821645574993,0.2964065436791461,16,1.0,15,2438
201,3.603774305589751,0.44943700934956576,0.2879540503251105,16,1.0,15,2588
211,3.508273287902079,0.4385341609877599,0.2805793811574052,16,1.0,15,2738
221,3.406453028284555,0.4249420315731672,0.27398627517705626,16,1.0,15,2888
231,3.3262987123507277,0.41261119420276937,0.2677530171218307,16,1.0,15,3038
241,3.2340876794005875,0.40352832134544797,0.26207252045194684,16,1.0,15,3188
251,3.182527596388813,0.3971199079380606,0.2567330828125815,16,1.0,15,3338
261,3.12293434601679,0.3890596229511623,0.2515927441436985,16,1.0,15,3488
271,3.032654425023708,0.3784849643701572,0.24652752116263638,16,1.0,15,3638
281,2.999726715193925,0.3743894078669144,0.2421853277341573,16,1.0,15,3788
291,2.9371530937618173,0.366605151890462,0.23785751159577026,16,1.0,16,3944
301,2.8949217404807808,0.36135053613252205,0.2335147722183408,16,1.0,16,4104
311,2.8545687007287786,0.35632891302072384,0.22962544717531616,16,1.0,16,4264
321,2.8121866933375683,0.3505867769853616,0.22551914737013987,16,1.0,16,4424
331,2.757496708916311,0.3429344913537825,0.2217412191816356,16,1.0,16,4584
341,2.7093944021334724,0.33825749518353937,0.21833358928350483,16,1.0,16,4744
351,2.689581758252678,0.3357905407889078,0.21521140336763817,16,1.0,16,4904
361,2.6638689922199315,0.33298362402749143,0.21226323301958525,16,1.0,16,5064
371,2.617696258543219,0.3264663119958626,0.20910382604591268,16,1.0,16,5224
381,2.5711485305415778,0.32104075959895395,0.206313576176652,16,1.0,16,5384
391,2.5488414215719666,0.3186051776964958,0.20353852561724423,16,1.0,16,5544
401,2.532509691149193,0.3162275002032491,0.2010187773559945,16,1.0,16,5704
411,2.4905358772488206,0.31068041967193777,0.1981724367280336,16,1.0,16,5864
421,2.465399855423985,0.30786630381515123,0.1959597126144588,16,1.0,16,6024
431,2.426809123063293,0.30218225553821854,0.19345511085611083,16,1.0,16,6184
