episode,deltaT,maxRadius,avgRadius,numUnknownSlots,propUnknown,numSamples,totalNumSamples
1,36.0,1.4037513383692297,1.175803803335589,24,1.0,106,106
11,6.7028362965119985,0.3523577106438407,0.3195422858899272,24,1.0,206,1881
21,4.540273603001807,0.24682142084846284,0.22285194253878646,24,1.0,236,4124
31,3.619373226629494,0.19761973082333628,0.17956701082484372,24,1.0,255,6593
41,3.0955959838087184,0.16959012320729033,0.15380929992825165,24,1.0,268,9215
51,2.739974957715676,0.15029089537623475,0.1363544440365786,24,1.0,278,11950
61,2.4816289557692914,0.13651540530138961,0.12356963289060598,24,1.0,287,14781
71,2.2821247084630705,0.12570908616837298,0.11369873872685232,24,1.0,294,17689
81,2.123950680882808,0.11717798451245222,0.1057705242268322,24,1.0,300,20664
91,1.9927505713630933,0.11002586669288256,0.09924770711614624,24,1.0,306,23698
101,1.881165334742774,0.10383730506145311,0.09376121361018641,24,1.0,311,26783
111,1.783516523809057,0.09852315780864522,0.0890555627233653,24,1.0,315,29916
121,1.697366918135922,0.0939385681660097,0.08497040723723036,24,1.0,319,33092
131,1.6241306048452404,0.08989857392559843,0.08137860001580403,24,1.0,323,36307
141,1.5640466452788901,0.08653474069040874,0.07819000577339429,24,1.0,327,39559
151,1.5056801534220485,0.08332749044187324,0.07533895549497976,24,1.0,330,42844
161,1.4540208041677158,0.08048658430725263,0.07276327643565916,24,1.0,333,46161
171,1.4094574485679643,0.07803793342318434,0.07042538282072563,24,1.0,336,49508
181,1.3649275299769432,0.07564741655397307,0.06829240478922224,24,1.0,339,52883
191,1.3252077868944518,0.07344433871594086,0.06633404381381705,24,1.0,341,56284
201,1.2885370095633137,0.07135362365913205,0.06452734105897341,24,1.0,344,59711
211,1.2527310536771845,0.06941524485359607,0.06285786883958162,24,1.0,346,63161
221,1.2217042341930928,0.06770758408248984,0.06130780662258147,24,1.0,348,66633
231,1.192639119340276,0.06607121991850745,0.05986218722361911,24,1.0,350,70127
241,1.1646914128540315,0.06455059212731129,0.05851047232833447,24,1.0,352,73642
251,1.1383461435053794,0.06310924611243031,0.05724315128076421,24,1.0,354,77177
261,1.113945334517452,0.06177679535490053,0.056050240654506235,24,1.0,356,80731
271,1.0916954788862918,0.06053204399759736,0.054927052825254175,24,1.0,358,84303
281,1.0706353437707692,0.05935458734815611,0.053865836810461476,24,1.0,360,87893
291,1.0512070619413034,0.058297307487801736,0.05286181878536502,24,1.0,361,91499
301,1.031962053893124,0.057246770999538836,0.05191014870458121,24,1.0,363,95123
311,1.0148795218340458,0.056296611623411874,0.05100677105386183,24,1.0,365,98762
321,0.9977442069517273,0.05533623702203171,0.05014692656965405,24,1.0,366,102417
331,0.9809314407318542,0.05440340023145301,0.04932736321475114,24,1.0,368,106086
341,0.9651210007887449,0.053534264578786045,0.04854470541942458,24,1.0,369,109770
351,0.9497027799061228,0.052677392131813765,0.04779832686834525,24,1.0,370,113467
361,0.9358845374494399,0.05191556798624691,0.04708421143585373,24,1.0,372,117179
371,0.922494436847725,0.0511791296272131,0.04639830057184527,24,1.0,373,120904
381,0.9095118534035753,0.050457081229276,0.04574164861627944,24,1.0,374,124641
391,0.8967177527960851,0.04975030630602282,0.04511112772507103,24,1.0,376,128391
401,0.88478913339071,0.049087714812395634,0.0445036097882427,24,1.0,377,132154
411,0.8730674102285807,0.048439250347417015,0.04392088111007806,24,1.0,378,135929
421,0.8619355646746426,0.047827416162737155,0.04335845290663847,24,1.0,379,139715
431,0.8510378686644039,0.04722033313214922,0.04281739564186801,24,1.0,380,143512
441,0.8406140450497117,0.046640469770107884,0.042294279119065026,24,1.0,381,147320
451,0.8298076679466752,0.046044670985229415,0.04178997831187619,24,1.0,382,151139
461,0.8198511949282292,0.045490811711649475,0.041302925615485674,24,1.0,383,154969
