episode,deltaT,maxRadius,avgRadius,numUnknownSlots,propUnknown,numSamples,totalNumSamples
1,16.0,2.0,2.0,16,1.0,5,5
11,16.0,1.9463818880409618,1.3221277741938537,16,1.0,9,84
21,12.343489687374706,1.5429362109218383,0.952740405290152,16,1.0,10,182
31,10.110706163500215,1.2638382704375268,0.7734674732567703,16,1.0,11,291
41,8.40428136809877,1.0350279057346168,0.6697238043000302,16,1.0,12,404
51,7.378193344025641,0.9021734889017359,0.5957223141214344,16,1.0,12,524
61,6.732424666267375,0.8265084521466425,0.5430736962923153,16,1.0,12,644
71,6.288758198047996,0.7739740117049649,0.5003006607832967,16,1.0,13,772
81,5.732860159010009,0.7120439797348832,0.46625042518511595,16,1.0,13,902
91,5.460156872816003,0.6825196091020004,0.43919374219936125,16,1.0,13,1032
101,5.171423062180957,0.6431462099215474,0.4157107431457946,16,1.0,13,1162
111,4.817453067237578,0.5944418164945937,0.39506817186843685,16,1.0,14,1299
121,4.602133331026548,0.5730066512481188,0.3781633178209192,16,1.0,14,1439
131,4.36798941465323,0.5421948468870433,0.36268045051967424,16,1.0,14,1579
141,4.208566503651583,0.5260708129564479,0.34897426052904557,16,1.0,14,1719
151,4.091120154285254,0.509838547288642,0.3367299392246298,16,1.0,14,1859
161,4.0066889130638375,0.4951097069815443,0.3261180417745127,16,1.0,14,1999
171,3.9167034195541,0.4882380180785112,0.316896851047673,16,1.0,14,2139
181,3.7736590033552297,0.470508682310417,0.30711467151626015,16,1.0,15,2288
191,3.663482438265243,0.45793530478315536,0.29828507479223826,16,1.0,15,2438
201,3.571021645900752,0.44537264367269586,0.2903827813547768,16,1.0,15,2588
211,3.4561646673943867,0.4293221461870608,0.2830451561691305,16,1.0,15,2738
221,3.358957610329012,0.4198697012911265,0.2763046089873289,16,1.0,15,2888
231,3.2760904994205324,0.4087478972887077,0.2699462982931635,16,1.0,15,3038
241,3.2051169092866965,0.399219806654611,0.26418330776614385,16,1.0,15,3188
251,3.171421933435301,0.3950548903097902,0.2591018118115846,16,1.0,15,3338
261,3.1124769836092985,0.3890596229511623,0.25395313290062027,16,1.0,15,3488
271,3.08176311444671,0.3845921982803778,0.2491332708826683,16,1.0,15,3638
281,3.004360907847861,0.37554511348098263,0.24462015422940894,16,1.0,15,3788
291,2.920025758496771,0.36342341226412905,0.23979851421285486,16,1.0,16,3944
301,2.878563128393091,0.35881170185011063,0.2355042742651301,16,1.0,16,4104
311,2.8273652269084586,0.3534206533635573,0.23142499546073944,16,1.0,16,4264
321,2.786237987071649,0.3478241238313755,0.22753209863638874,16,1.0,16,4424
331,2.740006101920864,0.3420687783594282,0.2238241768920682,16,1.0,16,4584
341,2.7027385680865192,0.3370168224701738,0.22041393452868685,16,1.0,16,4744
351,2.6670403088266808,0.3333800386033351,0.2171690762423753,16,1.0,16,4904
361,2.617696258543219,0.3264663119958626,0.21399344609244897,16,1.0,16,5064
371,2.5825379964733104,0.3213935663176972,0.21088677624901994,16,1.0,16,5224
381,2.5379165142460813,0.31723956428076017,0.20792492403543755,16,1.0,16,5384
391,2.5138707181272455,0.3142338397659057,0.20522849648771552,16,1.0,16,5544
401,2.4930946318780434,0.3113169846561026,0.20256606055152182,16,1.0,16,5704
411,2.4604688649180746,0.3072518895554972,0.19995678180325407,16,1.0,16,5864
421,2.4362763478609706,0.30423731497085155,0.19756247598573834,16,1.0,16,6024
431,2.405928895964567,0.29988685555695554,0.1953140918694439,16,1.0,16,6184
441,2.3767530679046174,0.2968193903372289,0.19306949768772147,16,1.0,16,6344
451,2.3593485219574677,0.29465016852989956,0.19088831855589586,16,1.0,16,6504
461,2.3402448989202935,0.2917481939693454,0.18878021329616868,16,1.0,16,6664
471,2.3034685299150075,0.287436842206182,0.18669559304565997,16,1.0,17,6825
481,2.2684702415450495,0.2828499950417058,0.1846016706419996,16,1.0,17,6995
491,2.2296995634523697,0.2787124454315462,0.18257802931373274,16,1.0,17,7165
501,2.1963772482419612,0.27454715603024515,0.18053646620186115,16,1.0,17,7335
511,2.167866243762955,0.27077819252212537,0.1785912563040099,16,1.0,17,7505
521,2.146840064000069,0.2681561731659258,0.17668559653779614,16,1.0,17,7675
531,2.1295459449447507,0.2656132118844515,0.17483692301664253,16,1.0,17,7845
541,2.1036682753605405,0.2627721252382877,0.17305240496904012,16,1.0,17,8015
