episode,deltaT,maxRadius,avgRadius,numUnknownSlots,propUnknown,numSamples,totalNumSamples
1,1.0,2.0,1.991287258039127,4,1.0,18,18
11,0.36311235206033265,0.6794179060676717,0.6491302420616692,4,1.0,35,316
21,0.24057085108631682,0.46795099199149803,0.45798458251523283,4,1.0,40,694
31,0.1930197266123773,0.3807211023995241,0.3711946732127801,4,1.0,43,1110
41,0.162870388393875,0.3211145739520347,0.31935161844644216,4,1.0,45,1551
51,0.14423858294911746,0.28532352320229293,0.28410845242541644,4,1.0,47,2011
61,0.13135712665742727,0.2603674481291528,0.25815491661671985,4,1.0,48,2487
71,0.12217477565848409,0.2424832319277492,0.23810462169885172,4,1.0,49,2975
81,0.1131302554571352,0.22443603132217765,0.22189034869193286,4,1.0,50,3475
91,0.10547681157844395,0.20958775361038726,0.20851782014200054,4,1.0,51,3985
101,0.0998759382197025,0.19868379351444593,0.19724917192150868,4,1.0,52,4504
111,0.09515891581519542,0.18926152747669425,0.1875795883026295,4,1.0,53,5031
121,0.0904727704860688,0.18028379293070185,0.17916556131136085,4,1.0,54,5564
131,0.08681828637671064,0.17295084634604,0.1717634186509865,4,1.0,54,6104
141,0.08347751451059565,0.166442063233475,0.16517961039731793,4,1.0,55,6651
151,0.08051348886142896,0.16032163855581943,0.15929833875099889,4,1.0,55,7201
161,0.07757950063309173,0.15471536675206773,0.15395137857234056,4,1.0,56,7760
171,0.07534604531063592,0.15028760545862105,0.14913211669869497,4,1.0,56,8320
181,0.07318078502013205,0.1459621085034371,0.144693916016514,4,1.0,57,8889
191,0.07121542033403669,0.14195214316874233,0.1406423545426214,4,1.0,57,9459
201,0.06909726971564982,0.13770847201224717,0.136888367053274,4,1.0,58,10035
211,0.06729643604686224,0.13423943674543626,0.1334147545146377,4,1.0,58,10615
221,0.06564729718107187,0.1310329549988684,0.13020553502572263,4,1.0,58,11195
231,0.0641909001810627,0.12813806980728956,0.12718774195988058,4,1.0,59,11784
241,0.06286071658138294,0.1255312384441976,0.12437513646574617,4,1.0,59,12374
251,0.06155153693680932,0.12285416582921624,0.12174957594078466,4,1.0,59,12964
261,0.06041721706318957,0.12066663958291292,0.11925269201711072,4,1.0,60,13564
271,0.05930683803721626,0.11836080942534402,0.11690781288922902,4,1.0,60,14164
281,0.05815395429719624,0.11611468363714376,0.11470384720143129,4,1.0,60,14764
291,0.057020043698031965,0.11377501579454916,0.11260190673394949,4,1.0,61,15370
301,0.05600608733993164,0.11182743706974921,0.11060799979624306,4,1.0,61,15980
311,0.05500950953819908,0.10984446138209533,0.10872189434949658,4,1.0,61,16590
321,0.0540019657966077,0.10782753704657702,0.10693213535396541,4,1.0,61,17200
331,0.053156770452088595,0.10617921182750488,0.10521336218413292,4,1.0,62,17818
341,0.05234134241351648,0.10452284813882215,0.1035725446575124,4,1.0,62,18438
351,0.05157947551957821,0.10298604713671462,0.10200885306951409,4,1.0,62,19058
361,0.05080291362507179,0.10143133364566256,0.10051771444772656,4,1.0,62,19678
371,0.05005749654376475,0.09993922101234588,0.09908192229503567,4,1.0,63,20303
