episode,deltaT,maxRadius,avgRadius,numUnknownSlots,coverage,numSamples
1,25.0,2.0,1.5746598544089307,16,1.0,51
11,8.080348534657746,0.6275048930797831,0.40366840839552304,16,1.0,120
21,5.469804737609705,0.4207016642046662,0.28088270660223996,16,1.0,135
31,4.330857120932708,0.33993461006471554,0.22841016341069195,16,1.0,144
41,3.6599113303221222,0.2889352651380934,0.19543014286767513,16,1.0,151
51,3.301073589146087,0.26056747930471075,0.1742514182710496,16,1.0,155
61,3.0007448132823185,0.23867521913828296,0.15847272787834443,16,1.0,159
71,2.7527853567155964,0.21895937102961915,0.14632873948050293,16,1.0,163
81,2.5621111035569224,0.20329832544781798,0.1363145883419383,16,1.0,165
91,2.410477269671624,0.1913909875776602,0.12817073281189018,16,1.0,168
101,2.2951697223374663,0.18278359891525897,0.12155835014269391,16,1.0,170
111,2.1752445264320874,0.17331873184738467,0.11554928626893002,16,1.0,172
121,2.082407169980204,0.16550676409273948,0.11043017251558285,16,1.0,174
131,1.9981559851372228,0.1592400603664151,0.10598914921295677,16,1.0,176
141,1.9140799269497495,0.1524255944346301,0.10184864284320246,16,1.0,177
151,1.8454779758779805,0.14716146223730264,0.09828946954473822,16,1.0,179
161,1.7824110464841079,0.1422720157259622,0.095047929254001,16,1.0,180
171,1.7256875487774164,0.13764506048179576,0.09199944536125217,16,1.0,181
181,1.6710078996406716,0.13307224951188237,0.08925545343117272,16,1.0,182
191,1.622945270674515,0.12943838052457354,0.08679884450273863,16,1.0,183
201,1.577166147445536,0.125991360505965,0.08448429865159321,16,1.0,184
211,1.5400688759681411,0.12290222369274867,0.08238783673509457,16,1.0,185
221,1.503824329518947,0.12010251634719114,0.08040429598357553,16,1.0,186
231,1.4719711543600336,0.11742190226063738,0.0785547595472195,16,1.0,187
241,1.44266960242022,0.11522137547564265,0.07686824975836332,16,1.0,188
251,1.416104833261429,0.11299106872938527,0.07528145081364598,16,1.0,189
261,1.3849316582310014,0.110469326189842,0.07371321317518154,16,1.0,190
271,1.3556831094566302,0.10820665776565834,0.07224132976657946,16,1.0,191
281,1.330424432399691,0.1060101555196069,0.07086954224083096,16,1.0,191
291,1.3042070381461315,0.1041568084639565,0.06962954679706454,16,1.0,192
301,1.2810869273233612,0.10228880049227455,0.06842752634021299,16,1.0,193
311,1.2564193078541805,0.10032714309063648,0.0672548606406893,16,1.0,193
321,1.2325597907529453,0.09843762173342752,0.06611063055811994,16,1.0,194
331,1.2145460244398787,0.09705187580056293,0.06508706003861833,16,1.0,195
341,1.1986772455363446,0.095748684125445,0.06407698503967547,16,1.0,195
351,1.1803231822207236,0.09427997255895444,0.06310090276222076,16,1.0,196
361,1.1640488276853342,0.09299819044795679,0.06220241825415862,16,1.0,196
371,1.148628500187838,0.09172297901874936,0.06132429423082305,16,1.0,197
381,1.1315856141104628,0.0904182084545627,0.06047087849379343,16,1.0,197
391,1.1158499567310154,0.08910915108071354,0.059634274306192135,16,1.0,198
401,1.0999769799896923,0.08783465762302141,0.05884055805743646,16,1.0,198
411,1.0822107165923653,0.08650462221869085,0.05807274501119741,16,1.0,199
421,1.06978121220121,0.08545403587893698,0.05736540779819754,16,1.0,199
431,1.055596580724055,0.08438606309125514,0.05666215067195894,16,1.0,200
441,1.0437204781591518,0.08340842569263521,0.05599462821648903,16,1.0,200
451,1.031656039993877,0.08247988693914875,0.05535479890741155,16,1.0,201
461,1.0205975539338357,0.0816061972047702,0.05473075239863412,16,1.0,201
471,1.0094004474850085,0.08066726660199469,0.054117051547298504,16,1.0,202
481,0.9977719230620741,0.07973572053806274,0.05352524608233665,16,1.0,202
491,0.9863987049690128,0.07878751435950436,0.05295315461768211,16,1.0,202
501,0.9749723961446306,0.07788585382460765,0.05240276930148777,16,1.0,203
511,0.9644359044670578,0.07707754993485726,0.05188545183470682,16,1.0,203
521,0.9532678850904255,0.07617200470320103,0.0513507820215309,16,1.0,204
531,0.9434436643312359,0.07542495965929458,0.050847399376406144,16,1.0,204
541,0.9360383646076569,0.07483377141164993,0.05038002890304889,16,1.0,204
551,0.9271832531483578,0.07411315997155235,0.049907757385631475,16,1.0,205
561,0.9182956971906066,0.07341723443767008,0.04944659201824645,16,1.0,205
571,0.9108813685336676,0.07279298503782032,0.04900623559086734,16,1.0,205
581,0.9013341609112053,0.07203173107186289,0.048570295392008175,16,1.0,206
591,0.8937281214274413,0.07143129417121112,0.04814467215880094,16,1.0,206
601,0.8869146980803039,0.07087298036922851,0.04773158955550408,16,1.0,206
611,0.8800077435371046,0.07033104915519214,0.047326348239486914,16,1.0,207
621,0.8723828477419463,0.0697567542501251,0.046941665973937015,16,1.0,207
631,0.8661675927817578,0.06924925661405684,0.04657256555405994,16,1.0,207
641,0.8609349845636703,0.06882877548088684,0.046217331764504516,16,1.0,208
