episode,deltaT,maxRadius,avgRadius,numUnknownSlots,propUnknown,numSamples,totalNumSamples
1,16.0,2.0,1.4718625836503436,16,1.0,71,71
11,5.36813303679256,0.6336134812043874,0.41473949430624985,16,1.0,138,1255
21,3.6722734490498836,0.44240033662632844,0.2898708347349754,16,1.0,158,2752
31,2.920025758496771,0.36083818304003956,0.23465197331054866,16,1.0,170,4401
41,2.485443357375502,0.3045345434826213,0.20044327961080227,16,1.0,179,6151
51,2.222550685500896,0.2747614681381927,0.17875161157111716,16,1.0,186,7978
61,2.0210388331060805,0.25084278331335386,0.1628248037009009,16,1.0,191,9866
71,1.881529331886039,0.23325309699149235,0.1498556636128308,16,1.0,196,11806
81,1.752510255942937,0.2180267218963193,0.1395809257393516,16,1.0,200,13791
91,1.6562578725211023,0.2059923703350672,0.13123769332801952,16,1.0,204,15815
101,1.5557096377275146,0.19353962336496122,0.12403865607490201,16,1.0,207,17873
111,1.470343909888083,0.18213974124845286,0.11787831426549275,16,1.0,210,19963
121,1.3937716238465176,0.17346815766276583,0.11236892060938139,16,1.0,213,22082
131,1.3285486452552584,0.16546379608391693,0.1076180331122871,16,1.0,216,24227
141,1.2687794148195843,0.15814870928005736,0.10328531068041615,16,1.0,218,26397
151,1.2260883096619974,0.1528248061396092,0.09962867361638157,16,1.0,220,28589
161,1.1856864191619083,0.1479387143534986,0.09615262142672708,16,1.0,222,30802
171,1.1487745145192367,0.1431871297790465,0.09304739468990976,16,1.0,224,33035
181,1.1176724990837357,0.1392834532563182,0.0903454522986666,16,1.0,226,35287
191,1.0881582453475622,0.1356514810744478,0.08779036081688844,16,1.0,228,37556
201,1.0616568969844626,0.13234511999346804,0.08539235975933072,16,1.0,229,39842
211,1.0328298018554734,0.12879123772583656,0.08319395906313004,16,1.0,231,42144
221,1.0054717472344155,0.12514723743490122,0.0810767245513869,16,1.0,232,44460
231,0.979746183586556,0.12223660053686891,0.07918446614938188,16,1.0,234,46791
241,0.9572207490362588,0.11933008669043454,0.07743460896590366,16,1.0,235,49136
251,0.9370588226163064,0.11691666265829295,0.07582221458598382,16,1.0,236,51493
261,0.9191539004796421,0.11463732055826506,0.07424103091819784,16,1.0,238,53865
271,0.9003464969768695,0.11223949268797338,0.072737746725155,16,1.0,239,56248
281,0.8821288314461564,0.11004036209521993,0.07133876706733289,16,1.0,240,58643
291,0.8671850386926637,0.10815054504564713,0.07002527153027475,16,1.0,241,61049
