episode,deltaT,maxRadius,avgRadius,numUnknownSlots,propUnknown,numSamples,totalNumSamples
1,16.0,2.0,1.4020511592113056,16,1.0,71,71
11,5.33854934573871,0.6075252686337063,0.4064515792514443,16,1.0,138,1255
21,3.4561646673943867,0.42667687525449743,0.2859529801100659,16,1.0,158,2752
31,2.782592990651004,0.3438072291427599,0.23100366186770963,16,1.0,170,4401
41,2.3767530679046174,0.2943825477034979,0.19900525154614465,16,1.0,179,6151
51,2.156463543270582,0.26736549186808567,0.17766807875902835,16,1.0,186,7978
61,1.9681168499694783,0.2437818693736932,0.16206274777457746,16,1.0,191,9866
71,1.8294486387526783,0.22714090353647098,0.14956343569124605,16,1.0,196,11806
81,1.7137862841639826,0.21306520988012936,0.13912195708002567,16,1.0,200,13791
91,1.6133614234562235,0.1995363122523239,0.13045577699167996,16,1.0,204,15815
101,1.510337408609066,0.18775785292216154,0.12322689350064493,16,1.0,207,17873
111,1.432639367973169,0.1783128293383951,0.11710447973532088,16,1.0,210,19963
121,1.3636830280680308,0.16999053219900281,0.11173674440111482,16,1.0,213,22082
131,1.3111869870248731,0.16331814892659918,0.10710264264035903,16,1.0,216,24227
141,1.2654875932295517,0.15766710024616745,0.10300345711891241,16,1.0,218,26397
151,1.2183460375077975,0.15193118500003716,0.09934157272396883,16,1.0,220,28589
161,1.1864148043927942,0.147668198929621,0.09606381644633094,16,1.0,222,30802
171,1.1450622699366533,0.1429701358605602,0.0929777210269672,16,1.0,224,33035
181,1.1091229640865417,0.13824925785269973,0.0901652310062836,16,1.0,226,35287
191,1.0722579859388028,0.13368063197125374,0.08760218692577074,16,1.0,228,37556
201,1.0451343388167953,0.1303376294361646,0.08524809920155696,16,1.0,229,39842
211,1.0205179380466054,0.1271889571026049,0.08309976111207613,16,1.0,231,42144
221,0.9920695961097518,0.12373342072930511,0.08106154926500157,16,1.0,232,44460
231,0.9687890164209798,0.12076369862853716,0.07918022464779244,16,1.0,234,46791
241,0.9441808674997625,0.11771372177111993,0.0773933072218329,16,1.0,235,49136
251,0.9266307093481028,0.11559294135952224,0.0757954769886156,16,1.0,236,51493
261,0.9080778902363034,0.11306839263908794,0.07420993857082793,16,1.0,238,53865
271,0.8884940778023481,0.1109643512470967,0.07276241122062611,16,1.0,239,56248
281,0.8713730859681815,0.10869304690047049,0.07132069564778279,16,1.0,240,58643
291,0.8543873175516477,0.10663713918494826,0.06996187533428064,16,1.0,241,61049
301,0.8411797801793224,0.1049428837684603,0.06872967997152483,16,1.0,242,63466
311,0.8274235054527792,0.10332095871314854,0.06754082194505327,16,1.0,243,65894
321,0.8156151905181919,0.1018032827895746,0.06642304367507434,16,1.0,244,68332
331,0.8028296417247296,0.10006273436843767,0.06534358568852715,16,1.0,245,70780
341,0.7881018709387736,0.09837100662665177,0.06431171059093763,16,1.0,246,73238
351,0.7766064011735662,0.09692459219773203,0.06333369781791331,16,1.0,247,75705
361,0.7653181359227724,0.09552036317884599,0.06241747858556061,16,1.0,248,78181
