episode,deltaT,maxRadius,avgRadius,numUnknownSlots,coverage,numSamples
1,2480625.0,2.0,1.9830814550371303,1743,1.0,5472
2,2480625.0,2.0,1.965904192566215,1743,1.0,7884
3,2480625.0,2.0,1.953112198493387,1743,1.0,9199
4,2480625.0,2.0,1.941510202679164,1743,1.0,10091
5,2480625.0,2.0,1.9305297579828962,1743,1.0,10760
