episode,deltaT,maxRadius,avgRadius,numUnknownSlots,coverage,numSamples
1,9.0,2.0,2.0,12,1.0,5
2,9.0,2.0,1.999936774562251,12,1.0,6
3,9.0,2.0,1.978645282067555,12,1.0,7
4,9.0,2.0,1.847003844008469,12,1.0,7
5,9.0,2.0,1.7257253355610047,12,1.0,8
6,9.0,2.0,1.6300257472533497,12,1.0,8
7,9.0,2.0,1.558743601808296,12,1.0,8
8,9.0,1.9992412947470133,1.4505832589348604,12,1.0,8
9,8.99658582636156,1.8730097502848129,1.3675424443778221,12,1.0,9
10,8.428543876281658,1.7698794990477338,1.300273200528031,12,1.0,9
11,7.964457745714802,1.5454348942592853,1.2253583976995024,12,1.0,9
12,6.954457024166784,1.4890200162540523,1.1675558445950112,12,1.0,9
13,6.7005900731432355,1.4890200162540523,1.1202922909176423,12,1.0,9
14,6.7005900731432355,1.3938812808792598,1.0753570577563156,12,1.0,10
15,6.272465763956669,1.3161985845550517,1.031153345382068,12,1.0,10
16,5.922893630497732,1.282314669445299,1.00200009371929,12,1.0,10
17,5.770416012503845,1.2511345243704202,0.9748613678658812,12,1.0,10
18,5.63010535966689,1.2223101035723172,0.9474412073489503,12,1.0,10
19,5.500395466075427,1.170624275319777,0.9185136818876573,12,1.0,10
20,5.267809238938997,1.170624275319777,0.89568349000083,12,1.0,10
21,5.267809238938997,1.1254670795354977,0.8745379861130852,12,1.0,10
22,5.064601857909739,1.104919201450115,0.8518238216878137,12,1.0,10
23,4.972136406525518,1.0499124838929055,0.8284917780431882,12,1.0,11
24,4.7246061775180745,1.017831395062321,0.810990470183038,12,1.0,11
25,4.580241277780445,1.0029427445183192,0.7920772890947255,12,1.0,11
26,4.513242350332437,0.9751753403186008,0.7749717839018482,12,1.0,11
27,4.388289031433703,0.9751753403186008,0.7630280413333598,12,1.0,11
28,4.388289031433703,0.9751753403186008,0.7465898231687383,12,1.0,11
29,4.388289031433703,0.9621974764762363,0.7349873261335155,12,1.0,11
30,4.329888644143064,0.9497657987378767,0.7222438197924927,12,1.0,11
31,4.273946094320445,0.9378423457376526,0.7119294151068488,12,1.0,11
32,4.220290555819437,0.9263927801688687,0.7000079385813992,12,1.0,11
