episode,deltaT,maxRadius,avgRadius,numUnknownSlots,propUnknown,numSamples,totalNumSamples
1,25.0,1.7007280949056616,1.2767630514752857,24,1.0,106,106
11,5.150824023522325,0.3827107488081633,0.3446247556708797,24,1.0,206,1881
21,3.4051274115239525,0.26360502379563494,0.2403633410072709,24,1.0,236,4124
31,2.6870780562371177,0.21028812999285296,0.1936488429221017,24,1.0,255,6593
41,2.3012058133808493,0.18146760987808994,0.16597047819024807,24,1.0,268,9215
51,2.03570661327016,0.16095096612564377,0.1471775723757135,24,1.0,278,11950
61,1.8209581071387229,0.14425214058889038,0.13335725560570486,24,1.0,287,14781
71,1.6682509217838055,0.13239579257953976,0.12271344440945635,24,1.0,294,17689
81,1.5564281717545476,0.12384961716320127,0.11418692829965077,24,1.0,300,20664
91,1.4603559405434758,0.11608668066509921,0.10713826130095866,24,1.0,306,23698
101,1.3760164053538924,0.10951984953557974,0.10121795511543859,24,1.0,311,26783
111,1.309202491342935,0.10428370981340179,0.09614685697767732,24,1.0,315,29916
121,1.2500817997332119,0.09954204334180339,0.09173990305964323,24,1.0,319,33092
131,1.1954748348005055,0.09520585244309367,0.08786297520198129,24,1.0,323,36307
141,1.1507131545001654,0.0917047423574238,0.08443097327851401,24,1.0,327,39559
151,1.1089161172033761,0.08836604048071553,0.08135454610763337,24,1.0,330,42844
161,1.0711615333166926,0.08537630252905712,0.07858001832477958,24,1.0,333,46161
171,1.0381391499579797,0.08275496358096897,0.07605880443250593,24,1.0,336,49508
181,1.0062900085372388,0.08024273536834511,0.07375592281701886,24,1.0,339,52883
191,0.9770802579763149,0.0779589037002291,0.07164421287834506,24,1.0,341,56284
201,0.9491176813944324,0.07574677195337341,0.06969525142964027,24,1.0,344,59711
211,0.9240758626647139,0.0737328219835844,0.06789215413741363,24,1.0,346,63161
221,0.9017303998576411,0.07197111492234556,0.06621852075953383,24,1.0,348,66633
231,0.8796292637501646,0.07019657247044178,0.06465602706636063,24,1.0,350,70127
241,0.859870147614964,0.06867568034950737,0.06319524715764689,24,1.0,352,73642
251,0.8432229218087721,0.06732691532805422,0.06182951888376225,24,1.0,354,77177
261,0.8259182154607777,0.06594853164616078,0.06054250845790598,24,1.0,356,80731
271,0.809784465092833,0.06466321126097167,0.05933149410336667,24,1.0,358,84303
281,0.7946479381612902,0.06347096945087796,0.058187580141926036,24,1.0,360,87893
291,0.7814899984314349,0.06238417674798196,0.05710507463124167,24,1.0,361,91499
301,0.7673861657093173,0.061296917664132214,0.05607732430419199,24,1.0,363,95123
311,0.7544497153550456,0.06024674616995256,0.05510175449079308,24,1.0,365,98762
321,0.7419923216171265,0.059257282842034444,0.0541734713992314,24,1.0,366,102417
331,0.729720049768281,0.05827766485810949,0.053288156160565314,24,1.0,368,106086
341,0.7177909869940499,0.057319750940822096,0.052443872790018636,24,1.0,369,109770
351,0.7069152215436402,0.05647366187983664,0.051637434764276464,24,1.0,370,113467
361,0.6959982923575061,0.05559105100953649,0.050864484759397866,24,1.0,372,117179
371,0.6860140981016664,0.054796234955408904,0.05012525069749457,24,1.0,373,120904
381,0.6757771642325711,0.05398949550448195,0.04941733723700072,24,1.0,374,124641
391,0.66670332232006,0.05324381213695401,0.04873678157163875,24,1.0,376,128391
401,0.6575337493276466,0.052520701811587085,0.048081474734424694,24,1.0,377,132154
411,0.6491682313656375,0.05186306031910196,0.04745272794414671,24,1.0,378,135929
421,0.6410509193102021,0.05120832528604582,0.0468468987021309,24,1.0,379,139715
431,0.6324770832199111,0.05052746993791281,0.04626147977448261,24,1.0,380,143512
441,0.6241588295364694,0.049871364943210275,0.04569654339618295,24,1.0,381,147320
451,0.61655390828139,0.04926884712842648,0.045151931862377544,24,1.0,382,151139
461,0.6089726052541127,0.048657573055286334,0.04462477053622534,24,1.0,383,154969
471,0.6016753700116407,0.048079328581584015,0.04411556127594896,24,1.0,385,158810
481,0.5948349169835623,0.0475372047734216,0.043623080342556075,24,1.0,386,162661
491,0.5885706450127024,0.047029951967366736,0.04314587666643107,24,1.0,387,166522
501,0.5817312285083253,0.04650341983108491,0.04268399765453642,24,1.0,387,170392
511,0.5759110522115702,0.046017233087824065,0.04223567990848964,24,1.0,388,174272
521,0.5696032707948943,0.04552564811452574,0.04180057637843187,24,1.0,389,178162
531,0.5635657273287897,0.04503594444368384,0.04137801947534773,24,1.0,390,182061
541,0.5581993105674923,0.04460480989869298,0.040968346311776864,24,1.0,391,185969
551,0.5527424670122995,0.04416917203714602,0.04057051938093042,24,1.0,392,189886
561,0.5471479184234642,0.04372994263228842,0.04018285546513556,24,1.0,393,193811
571,0.5421007936633002,0.04332975780526464,0.03980622472694413,24,1.0,394,197744
