timestamp,model,propertyIndex,consts,epsilon,confidence,explorer,seed,valueGapEvery,episodes,totalSamples,totalTransitions,nMin,deltaT,runtimeMs,trueFound,trueValue,robustFound,robustValue,robustTrueValue,robustValueGap,pointFound,pointValue,pointTrueValue,pointValueGap
2026-07-23T22:08:55.363665,TRAFFIC_MERGE,2,-,0.1,0.05,rmdp,1,0,217207,31104779,155523895,5406638,0.049999903595978855,614725.2,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T22:18:34.719212,TRAFFIC_MERGE,2,-,0.1,0.05,rmdp,2,0,217029,31094293,155471465,5406638,0.04999998528016226,579235.8,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T22:28:11.99509,TRAFFIC_MERGE,2,-,0.1,0.05,rmdp,3,0,216986,31094556,155472780,5406638,0.04999999889423299,577263.2,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T22:37:52.256078,TRAFFIC_MERGE,2,-,0.1,0.05,rmdp,4,0,217091,31097181,155485905,5406638,0.04999999889423299,580248.8,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T22:47:32.618156,TRAFFIC_MERGE,2,-,0.1,0.05,rmdp,5,0,217085,31098224,155491120,5406638,0.049999971666103024,580349.7,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T22:55:19.722941,TRAFFIC_MERGE,2,-,0.1,0.05,optimistic,1,0,217207,31104779,155523895,5406638,0.049999903595978855,466130.7,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T23:03:00.798012,TRAFFIC_MERGE,2,-,0.1,0.05,optimistic,2,0,217029,31094293,155471465,5406638,0.04999998528016226,460964.0,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T23:10:43.030552,TRAFFIC_MERGE,2,-,0.1,0.05,optimistic,3,0,216986,31094556,155472780,5406638,0.04999999889423299,462220.3,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T23:18:24.165659,TRAFFIC_MERGE,2,-,0.1,0.05,optimistic,4,0,217091,31097181,155485905,5406638,0.04999999889423299,461100.5,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T23:26:06.519793,TRAFFIC_MERGE,2,-,0.1,0.05,optimistic,5,0,217085,31098224,155491120,5406638,0.049999971666103024,462341.0,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T23:33:43.652184,TRAFFIC_MERGE,2,-,0.1,0.05,uniform,1,0,71035,30162212,150811060,5406638,0.049999944438018924,456218.8,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T23:41:19.886867,TRAFFIC_MERGE,2,-,0.1,0.05,uniform,2,0,71143,30173882,150869410,5406638,0.04999993990000937,456125.7,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T23:48:58.796371,TRAFFIC_MERGE,2,-,0.1,0.05,uniform,3,0,71061,30166054,150830270,5406638,0.04999998528016226,458894.3,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-23T23:57:01.893655,TRAFFIC_MERGE,2,-,0.1,0.05,uniform,4,0,71141,30173370,150866850,5406638,0.049999921747983914,483094.1,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-24T00:05:23.553521,TRAFFIC_MERGE,2,-,0.1,0.05,uniform,5,0,71296,30188618,150943090,5406638,0.04999995805205524,501647.4,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-24T00:24:42.576793,TRAFFIC_MERGE,2,-,0.1,0.05,round_robin,1,0,144906,69692652,348463260,5406638,0.04999988998198844,1158108.9,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-24T00:43:52.800966,TRAFFIC_MERGE,2,-,0.1,0.05,round_robin,2,0,144911,69692561,348462805,5406638,0.04999983098816255,1150103.0,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-24T01:03:05.530489,TRAFFIC_MERGE,2,-,0.1,0.05,round_robin,3,0,144907,69691162,348455810,5406638,0.049999948976029766,1152683.6,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-24T01:22:22.150182,TRAFFIC_MERGE,2,-,0.1,0.05,round_robin,4,0,144904,69690247,348451235,5406638,0.049999871830019055,1156592.9,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
2026-07-24T01:41:38.819849,TRAFFIC_MERGE,2,-,0.1,0.05,round_robin,5,0,144910,69693857,348469285,5406638,0.049999554173856625,1156642.2,true,1.0,true,1.0,1.0,0.0,true,1.0,1.0,0.0
