episode,deltaT,maxRadius,avgRadius,numUnknownSlots,propUnknown,numSamples,totalNumSamples
1,25.0,2.0,1.5746598544089307,16,1.0,51,51
11,8.080348534657746,0.6275048930797831,0.40366840839552304,16,1.0,120,1077
21,5.469804737609705,0.4207016642046662,0.28088270660223996,16,1.0,135,2369
31,4.330857120932708,0.33993461006471554,0.22841016341069195,16,1.0,144,3773
41,3.6599113303221222,0.2889352651380934,0.19543014286767513,16,1.0,151,5252
51,3.301073589146087,0.26056747930471075,0.1742514182710496,16,1.0,155,6786
61,3.0007448132823185,0.23867521913828296,0.15847272787834443,16,1.0,159,8362
71,2.7527853567155964,0.21895937102961915,0.14632873948050293,16,1.0,163,9974
81,2.5621111035569224,0.20329832544781798,0.1363145883419383,16,1.0,165,11615
91,2.410477269671624,0.1913909875776602,0.12817073281189018,16,1.0,168,13283
101,2.2951697223374663,0.18278359891525897,0.12155835014269391,16,1.0,170,14974
111,2.1752445264320874,0.17331873184738467,0.11554928626893002,16,1.0,172,16687
121,2.082407169980204,0.16550676409273948,0.11043017251558285,16,1.0,174,18418
131,1.9981559851372228,0.1592400603664151,0.10598914921295677,16,1.0,176,20166
141,1.9140799269497495,0.1524255944346301,0.10184864284320246,16,1.0,177,21931
151,1.8454779758779805,0.14716146223730264,0.09828946954473822,16,1.0,179,23710
161,1.7824110464841079,0.1422720157259622,0.095047929254001,16,1.0,180,25503
171,1.7256875487774164,0.13764506048179576,0.09199944536125217,16,1.0,181,27309
181,1.6710078996406716,0.13307224951188237,0.08925545343117272,16,1.0,182,29126
191,1.622945270674515,0.12943838052457354,0.08679884450273863,16,1.0,183,30955
201,1.577166147445536,0.125991360505965,0.08448429865159321,16,1.0,184,32794
211,1.5400688759681411,0.12290222369274867,0.08238783673509457,16,1.0,185,34644
221,1.503824329518947,0.12010251634719114,0.08040429598357553,16,1.0,186,36504
231,1.4719711543600336,0.11742190226063738,0.0785547595472195,16,1.0,187,38373
241,1.44266960242022,0.11522137547564265,0.07686824975836332,16,1.0,188,40251
251,1.416104833261429,0.11299106872938527,0.07528145081364598,16,1.0,189,42137
261,1.3849316582310014,0.110469326189842,0.07371321317518154,16,1.0,190,44031
271,1.3556831094566302,0.10820665776565834,0.07224132976657946,16,1.0,191,45932
281,1.330424432399691,0.1060101555196069,0.07086954224083096,16,1.0,191,47842
291,1.3042070381461315,0.1041568084639565,0.06962954679706454,16,1.0,192,49759
301,1.2810869273233612,0.10228880049227455,0.06842752634021299,16,1.0,193,51682
311,1.2564193078541805,0.10032714309063648,0.0672548606406893,16,1.0,193,53612
321,1.2325597907529453,0.09843762173342752,0.06611063055811994,16,1.0,194,55550
331,1.2145460244398787,0.09705187580056293,0.06508706003861833,16,1.0,195,57492
341,1.1986772455363446,0.095748684125445,0.06407698503967547,16,1.0,195,59442
351,1.1803231822207236,0.09427997255895444,0.06310090276222076,16,1.0,196,61397
361,1.1640488276853342,0.09299819044795679,0.06220241825415862,16,1.0,196,63357
371,1.148628500187838,0.09172297901874936,0.06132429423082305,16,1.0,197,65324
381,1.1315856141104628,0.0904182084545627,0.06047087849379343,16,1.0,197,67294
391,1.1158499567310154,0.08910915108071354,0.059634274306192135,16,1.0,198,69272
401,1.0999769799896923,0.08783465762302141,0.05884055805743646,16,1.0,198,71252
411,1.0822107165923653,0.08650462221869085,0.05807274501119741,16,1.0,199,73241
421,1.06978121220121,0.08545403587893698,0.05736540779819754,16,1.0,199,75231
431,1.055596580724055,0.08438606309125514,0.05666215067195894,16,1.0,200,77229
441,1.0437204781591518,0.08340842569263521,0.05599462821648903,16,1.0,200,79229
451,1.031656039993877,0.08247988693914875,0.05535479890741155,16,1.0,201,81235
461,1.0205975539338357,0.0816061972047702,0.05473075239863412,16,1.0,201,83245
471,1.0094004474850085,0.08066726660199469,0.054117051547298504,16,1.0,202,85258
481,0.9977719230620741,0.07973572053806274,0.05352524608233665,16,1.0,202,87278
491,0.9863987049690128,0.07878751435950436,0.05295315461768211,16,1.0,202,89298
501,0.9749723961446306,0.07788585382460765,0.05240276930148777,16,1.0,203,91327
511,0.9644359044670578,0.07707754993485726,0.05188545183470682,16,1.0,203,93357
521,0.9532678850904255,0.07617200470320103,0.0513507820215309,16,1.0,204,95391
531,0.9434436643312359,0.07542495965929458,0.050847399376406144,16,1.0,204,97431
541,0.9360383646076569,0.07483377141164993,0.05038002890304889,16,1.0,204,99471
551,0.9271832531483578,0.07411315997155235,0.049907757385631475,16,1.0,205,101518
561,0.9182956971906066,0.07341723443767008,0.04944659201824645,16,1.0,205,103568
571,0.9108813685336676,0.07279298503782032,0.04900623559086734,16,1.0,205,105618
581,0.9013341609112053,0.07203173107186289,0.048570295392008175,16,1.0,206,107677
591,0.8937281214274413,0.07143129417121112,0.04814467215880094,16,1.0,206,109737
601,0.8869146980803039,0.07087298036922851,0.04773158955550408,16,1.0,206,111797
611,0.8800077435371046,0.07033104915519214,0.047326348239486914,16,1.0,207,113866
621,0.8723828477419463,0.0697567542501251,0.046941665973937015,16,1.0,207,115936
631,0.8661675927817578,0.06924925661405684,0.04657256555405994,16,1.0,207,118006
641,0.8609349845636703,0.06882877548088684,0.046217331764504516,16,1.0,208,120084
651,0.8544738509321982,0.06830503828889468,0.04584042726522546,16,1.0,208,122164
661,0.8473880404797469,0.06776012510834593,0.04547785767150217,16,1.0,208,124244
671,0.8412700647078792,0.06722612856259375,0.04512551020340388,16,1.0,209,126329
681,0.8344582866180136,0.0666830873606408,0.044777846902805916,16,1.0,209,128419
691,0.8276970564087845,0.06618465533810598,0.04444157894213213,16,1.0,209,130509
701,0.8213678428716884,0.06567205718785302,0.044118545403790614,16,1.0,209,132599
711,0.8148744914514828,0.06515806147678867,0.04378985677819383,16,1.0,210,134699
721,0.8085396920521358,0.06462540760170661,0.04346570618452759,16,1.0,210,136799
731,0.80157090894812,0.06405434316002459,0.04314419624983252,16,1.0,210,138899
741,0.7960819552753977,0.06364633423565351,0.04285243217514629,16,1.0,211,141002
751,0.7911245726199794,0.0632443039130483,0.042556085769630825,16,1.0,211,143112
761,0.7849162739859096,0.0627346017497806,0.04225819098998907,16,1.0,211,145222
771,0.779775134346581,0.06235026464075672,0.041977213522878684,16,1.0,211,147332
781,0.7751277213343324,0.0619848996182591,0.041715278289314366,16,1.0,212,149447
791,0.7705422709095744,0.06161662036322654,0.04144523648444291,16,1.0,212,151567
801,0.7657593941738315,0.0612251439503676,0.04118038376923102,16,1.0,212,153687
811,0.7604024376336197,0.0607735668878505,0.04090766611505754,16,1.0,212,155807
821,0.7559932504207368,0.06043267247886626,0.040660285224457464,16,1.0,213,157931
831,0.7512655329790371,0.060046557044474265,0.04039546392429161,16,1.0,213,160061
841,0.7465860926442454,0.05967326295309573,0.0401440055557844,16,1.0,213,162191
851,0.7416361705737512,0.05930207571880271,0.0398988197065768,16,1.0,213,164321
861,0.737099636324006,0.05893804086861751,0.0396567697126607,16,1.0,214,166452
871,0.7326694893367682,0.05856789345293441,0.03941958071026279,16,1.0,214,168592
881,0.7277416034368718,0.05818578613240419,0.0391898497959322,16,1.0,214,170732
891,0.7228966995593175,0.05779576405771941,0.03895828159536245,16,1.0,214,172872
901,0.7186697463817007,0.05745212833863866,0.03873140680353238,16,1.0,214,175012
911,0.7148025700350554,0.057155515996155516,0.03851130908179269,16,1.0,215,177158
921,0.7110556898041613,0.05685920313781344,0.038297908024237465,16,1.0,215,179308
931,0.7068402614277266,0.05652680688100587,0.038080236690694554,16,1.0,215,181458
941,0.7029530714869334,0.05621331731433466,0.03786630495302116,16,1.0,215,183608
951,0.699096942766298,0.05590521919772881,0.03765942808954162,16,1.0,215,185758
961,0.6954450181900481,0.05558852530606888,0.03745881985022856,16,1.0,216,187916
971,0.6912223011051308,0.055263812091908796,0.03725336808171621,16,1.0,216,190076
981,0.6877808794712159,0.05499169907509259,0.03705821283153123,16,1.0,216,192236
991,0.6842279017799011,0.05470664139239081,0.0368647626162314,16,1.0,216,194396
1001,0.6802139087815147,0.054399014854654086,0.03667635057344067,16,1.0,216,196556
1011,0.6763046282684793,0.0540777166270292,0.03648712129586774,16,1.0,217,198724
1021,0.6728083708971853,0.053802189509982765,0.036298861392375606,16,1.0,217,200894
1031,0.6695989016051234,0.05354822570514922,0.036120296915440823,16,1.0,217,203064
1041,0.6659825969556263,0.05326529884848419,0.035939193927990394,16,1.0,217,205234
1051,0.6629034817224122,0.0530012913433581,0.03576424242953748,16,1.0,217,207404
1061,0.6596188611974166,0.052748381772258254,0.03558673948273455,16,1.0,218,209579
1071,0.6565438327731934,0.05248766626517864,0.03541345246529815,16,1.0,218,211759
1081,0.6532710641776415,0.052234362432158433,0.03524469483228157,16,1.0,218,213939
1091,0.6498246761214321,0.051973651698725844,0.03507813288458455,16,1.0,218,216119
1101,0.6469175411269312,0.051721389782894256,0.03491328795888664,16,1.0,218,218299
1111,0.6440099486636307,0.051490318603521906,0.03475270443299018,16,1.0,218,220479
1121,0.641357932272152,0.05128284347372707,0.0345991200876641,16,1.0,219,222668
1131,0.6384348353045418,0.05105571475072556,0.03444137963740739,16,1.0,219,224858
1141,0.6354486163306452,0.05082126999695075,0.034285085590690996,16,1.0,219,227048
1151,0.6327891066156993,0.05059325551340798,0.034131568385429495,16,1.0,219,229238
1161,0.6299480446519249,0.05037755497456308,0.03397894149533625,16,1.0,219,231428
1171,0.6275228924780796,0.050173733152484044,0.03383126997225412,16,1.0,220,233619
1181,0.6246435607689972,0.049940824055899,0.03368200788147937,16,1.0,220,235819
1191,0.6217808540918756,0.04971029779485144,0.0335334173791295,16,1.0,220,238019
1201,0.6190069917771568,0.049501325674413205,0.03338976027455272,16,1.0,220,240219
1211,0.6162359775763194,0.04927991308783189,0.033245459581509214,16,1.0,220,242419
1221,0.614100905837723,0.04910275183213798,0.03310972365783643,16,1.0,220,244619
1231,0.6114672853031562,0.048903499032352964,0.032974608536263904,16,1.0,220,246819
1241,0.6091087515942167,0.048710413957234765,0.03283650698819881,16,1.0,221,249028
1251,0.6068463107570485,0.048530533900470296,0.032704685963450136,16,1.0,221,251238
1261,0.6045764912900046,0.04835539892177016,0.03257541258005623,16,1.0,221,253448
1271,0.6020572360059144,0.04814430503060412,0.03244109074656165,16,1.0,221,255658
1281,0.6000609860616773,0.047987430468951736,0.032315897266942006,16,1.0,221,257868
1291,0.5976754079429922,0.04779852297983982,0.03218817580642524,16,1.0,221,260078
1301,0.5954151240285409,0.04762299046977368,0.03206303876889277,16,1.0,222,262291
1311,0.5930341391956989,0.047431798513605544,0.03193491202381759,16,1.0,222,264511
1321,0.5909425698372336,0.047263761949516106,0.03181474486209576,16,1.0,222,266731
1331,0.5887916760809133,0.04709100083244403,0.03169068163818524,16,1.0,222,268951
1341,0.586878738730831,0.046937277444026246,0.031572900675269695,16,1.0,222,271171
1351,0.584773691165314,0.04676097764822607,0.03145236959715115,16,1.0,222,273391
1361,0.5825826915406328,0.046591505225776736,0.03133264043419548,16,1.0,222,275611
1371,0.5804270471770908,0.04641687127241292,0.03121498555655821,16,1.0,223,277835
1381,0.5780242916016831,0.046221772721522496,0.03109870230602707,16,1.0,223,280065
1391,0.5757866015487517,0.046043001112795724,0.03098223216419315,16,1.0,223,282295
1401,0.5735095459698403,0.04586108247866366,0.030868239518655454,16,1.0,223,284525
1411,0.5716912027000303,0.04571955518181131,0.03076061454653624,16,1.0,223,286755
1421,0.5696496195319455,0.04555936754574801,0.030652413686364757,16,1.0,223,288985
1431,0.5674657684031834,0.045381882027797596,0.030543745364131288,16,1.0,223,291215
1441,0.5653894135875064,0.04522101540300639,0.03043338397379875,16,1.0,224,293447
1451,0.5633993566945625,0.045055480418152,0.03032406372198175,16,1.0,224,295687
1461,0.5614133709943449,0.044899613894754414,0.030217649115695976,16,1.0,224,297927
1471,0.5594141213252701,0.04473072630622134,0.030112533013636505,16,1.0,224,300167
1481,0.5575149828358754,0.04458318606018649,0.03000821681971708,16,1.0,224,302407
1491,0.5556530497597226,0.04443167885528812,0.029904969865967163,16,1.0,224,304647
1501,0.5537765206118077,0.044286518583369884,0.029800963282431862,16,1.0,224,306887
1511,0.5520624917735246,0.044144847517688705,0.029701594804467935,16,1.0,224,309127
1521,0.5502568241427117,0.04400192865723601,0.029601439786323253,16,1.0,225,311372
1531,0.5482556189453359,0.04384664270260319,0.02949970436505981,16,1.0,225,313622
1541,0.5462933007736411,0.0436956609213056,0.029400230786109642,16,1.0,225,315872
1551,0.5445217507620345,0.04354822560746959,0.029303023981761312,16,1.0,225,318122
1561,0.5429115458955305,0.043423995774724694,0.02920888571092959,16,1.0,225,320372
