episode,deltaT,maxRadius,avgRadius,numUnknownSlots,propUnknown,numSamples,totalNumSamples
1,9.0,2.0,1.5640195085172393,16,1.0,71,71
11,3.8223695536070004,0.8054843347553212,0.47267287559632853,16,1.0,138,1255
21,2.501533338131092,0.5440860968012494,0.3319201979323609,16,1.0,158,2752
31,2.0460982416880693,0.446377705737594,0.26962543346321827,16,1.0,170,4401
41,1.7058681140758358,0.3743894078669144,0.23206689377130457,16,1.0,179,6151
51,1.516575701115782,0.33538492963919375,0.20747397405276916,16,1.0,186,7978
61,1.3826335029997374,0.3033511403829116,0.188318335949657,16,1.0,191,9866
71,1.2781550490736655,0.28168110680540825,0.1736169551774837,16,1.0,196,11806
81,1.1978695940314223,0.26542075911403246,0.16201009959547344,16,1.0,200,13791
91,1.1244815284333,0.24831362132863694,0.1520624605905229,16,1.0,204,15815
101,1.0450798403218677,0.2312406710443942,0.14333692518066724,16,1.0,207,17873
111,0.9977693436430402,0.22043566258542682,0.13618562534318412,16,1.0,210,19963
121,0.9540940292200318,0.2115515422529145,0.12989506942037568,16,1.0,213,22082
131,0.9148424645151809,0.20239771213690821,0.12451040165871448,16,1.0,216,24227
141,0.8747645605177198,0.19382247293938765,0.11975134635035253,16,1.0,218,26397
151,0.8428992544168588,0.18623947184676795,0.11544493189001774,16,1.0,220,28589
161,0.8159875999801058,0.1805893131785776,0.11163570836563831,16,1.0,222,30802
171,0.7895185711358199,0.1751906650691612,0.10812770539087871,16,1.0,224,33035
181,0.7664354695718034,0.1697571406431023,0.10481821687028618,16,1.0,226,35287
191,0.7449739534164059,0.16482348182878306,0.101877831660376,16,1.0,228,37556
201,0.7196830027197455,0.15954534016141228,0.09914170996128158,16,1.0,229,39842
211,0.7019975197786367,0.15532672380291657,0.09658470430575315,16,1.0,231,42144
221,0.6844294098648368,0.1517021889135359,0.09429347608517259,16,1.0,232,44460
231,0.6694189130960977,0.14836264763367862,0.09212939207482565,16,1.0,234,46791
241,0.6547574681063649,0.14527340577084583,0.0900863269784402,16,1.0,235,49136
251,0.6414266110262825,0.14219215454026862,0.0881823048131754,16,1.0,236,51493
261,0.6292576154273704,0.13940820703086523,0.08640277608597324,16,1.0,238,53865
271,0.6169342565138692,0.13678948420281006,0.08471093115580768,16,1.0,239,56248
281,0.6050412503963176,0.13423132062780277,0.08312140859350811,16,1.0,240,58643
291,0.5953623180703294,0.13211254442276152,0.08167015469878325,16,1.0,241,61049
301,0.5852508832154799,0.12989554047073698,0.08028281271443413,16,1.0,242,63466
311,0.5754911889235329,0.12752700592304947,0.07887515672668903,16,1.0,243,65894
321,0.5645272246815939,0.12527182748347174,0.07754941859491965,16,1.0,244,68332
331,0.5551111880194082,0.12312102700054145,0.0762978615083986,16,1.0,245,70780
341,0.5462462422976515,0.1211306781004508,0.07512059880214175,16,1.0,246,73238
351,0.5386450091974145,0.11949867634279614,0.07399277472704234,16,1.0,247,75705
361,0.5292509618072732,0.11737832585793369,0.0728309833842119,16,1.0,248,78181
371,0.5210419471844943,0.11545488407245477,0.07177387714586937,16,1.0,249,80666
381,0.5120327735943355,0.11360127755106567,0.07074262944775311,16,1.0,250,83159
391,0.5050777170958802,0.11212622534223543,0.06980745357208007,16,1.0,251,85660
401,0.49776070668808364,0.11036159097537211,0.06882477333742028,16,1.0,251,88170
411,0.49071603375986345,0.1088643464612734,0.06793737165472381,16,1.0,252,90689
421,0.4837287023275595,0.10736351516607487,0.06708178918185105,16,1.0,253,93215
431,0.4775677640907331,0.10596806751174127,0.06623991527119653,16,1.0,254,95748
441,0.4717390200591211,0.10465855568123644,0.06542803411718559,16,1.0,254,98288
451,0.465732891276962,0.10335010034480963,0.06465272854832128,16,1.0,255,100837
461,0.46114870882669007,0.10233587043023454,0.06392912421723822,16,1.0,256,103392
471,0.45526547559567193,0.10107936631685147,0.06321530565904415,16,1.0,257,105953
481,0.4505194821850997,0.10000135424822337,0.06250294463412095,16,1.0,257,108523
491,0.44508573572355264,0.09878969790632902,0.061811468708127766,16,1.0,258,111099
501,0.4405888943830237,0.09779411787826207,0.06117826934202193,16,1.0,258,113679
511,0.4359464830059567,0.09679783293398872,0.060528846629336386,16,1.0,259,116269
521,0.43114437272586453,0.09568763050684163,0.05989889383297207,16,1.0,260,118863
531,0.4267049193223098,0.09471976424382214,0.05929829825852348,16,1.0,260,121463
541,0.4226325744522884,0.0937749187598371,0.058718584573651485,16,1.0,261,124071
551,0.4183664674929528,0.09285913106332079,0.05814550348419605,16,1.0,262,126682
561,0.41417236120675877,0.09189699205615179,0.05757440341286665,16,1.0,262,129302
571,0.4099020329725042,0.09098506790393279,0.05703236880768872,16,1.0,263,131925
581,0.4060236902863024,0.0901515518472546,0.05650415067501834,16,1.0,263,134555
591,0.40223088579222627,0.08926799653848123,0.05599065613664017,16,1.0,264,137190
601,0.3986550388146407,0.08851235881516263,0.05548718516069429,16,1.0,264,139830
611,0.3949419507809456,0.08771845498710515,0.05500126068717987,16,1.0,265,142477
621,0.39131019520370275,0.08689583680270804,0.05451997590181077,16,1.0,265,145127
631,0.38827594934330767,0.08620658604264848,0.05406514847008434,16,1.0,266,147785
641,0.38548392505482393,0.08562007942421485,0.053642558911692076,16,1.0,266,150445
651,0.3820458033265336,0.08477380182583936,0.0531798883559768,16,1.0,267,153113
661,0.37829087367527375,0.08393815246626433,0.052740400931184435,16,1.0,267,155783
671,0.3752043963721125,0.08334418058517823,0.052332389515383965,16,1.0,268,158460
681,0.37239111075818715,0.08269572308364645,0.05192856753446535,16,1.0,268,161140
691,0.3694099515690644,0.08200183531382504,0.051535085943360835,16,1.0,269,163826
701,0.36668867633284313,0.08144043324828895,0.051150151409348574,16,1.0,269,166516
711,0.36419137717093825,0.08090892590725621,0.0507753058813826,16,1.0,270,169210
721,0.36206446966006955,0.08041021848497974,0.05041288353895816,16,1.0,270,171910
731,0.35943081388196974,0.07982175384496593,0.05003579415879777,16,1.0,271,174612
741,0.356552966300396,0.07917092217039759,0.049678210672189894,16,1.0,271,177322
751,0.3540980314248457,0.07862262667688817,0.04932961244107894,16,1.0,271,180032
761,0.3518589061571213,0.07809816494590462,0.04897937414428255,16,1.0,272,182751
771,0.34909501823493005,0.07752551444785226,0.04864359322925216,16,1.0,272,185471
781,0.3465887299011423,0.0769850838730101,0.048321109155147667,16,1.0,273,188196
791,0.3446818115577943,0.07653547809284288,0.04799642739063723,16,1.0,273,190926
801,0.3422897405252616,0.07597937372436311,0.047675557765005906,16,1.0,273,193656
811,0.3399001931594693,0.07547549314649887,0.047369662690762294,16,1.0,274,196396
821,0.3375942250084135,0.07496781768283804,0.04706835591751268,16,1.0,274,199136
831,0.3353523592946552,0.0744776551670626,0.046765742322074526,16,1.0,275,201881
841,0.3329884295978681,0.07395671793265374,0.04646748535226051,16,1.0,275,204631
851,0.33088559544897267,0.07349687042254818,0.04616785181031775,16,1.0,275,207381
861,0.3287945782381627,0.07301331427465033,0.04588467997916478,16,1.0,276,210140
871,0.32678774341342154,0.0725939071947154,0.04560487330043439,16,1.0,276,212900
881,0.3250594385789892,0.07219140402070237,0.04533038757833467,16,1.0,277,215661
891,0.3229423839888139,0.07172492001213011,0.045060036087713175,16,1.0,277,218431
901,0.3209905318776211,0.07130401525593758,0.04479294551146497,16,1.0,277,221201
911,0.31940987002155535,0.07092344057619981,0.04453975939896878,16,1.0,278,223974
921,0.31749760500129837,0.07051997077612075,0.04428605606161548,16,1.0,278,226754
931,0.31549182400537035,0.07006921068869688,0.04402508024081503,16,1.0,278,229534
941,0.3136518581570165,0.06966948607966598,0.04377831956751375,16,1.0,279,232319
951,0.3120941675935291,0.06933211202567521,0.04353919664698262,16,1.0,279,235109
961,0.31054825749548787,0.06895897310782499,0.04329420477541744,16,1.0,279,237899
971,0.30853198737383136,0.06852529217885958,0.04304750137972307,16,1.0,280,240694
981,0.30676859848108406,0.0681340945955742,0.042811333308921756,16,1.0,280,243494
991,0.30522226711930495,0.06779877969884672,0.04258142569392871,16,1.0,280,246294
1001,0.3036429753238597,0.06744828472805738,0.0423533041790068,16,1.0,281,249098
1011,0.30210032663678615,0.06710341987950316,0.0421352216072522,16,1.0,281,251908
1021,0.30059311106355546,0.0667714086704655,0.041915810582134685,16,1.0,281,254718
1031,0.29904385271812,0.06641063886454161,0.04170106927860311,16,1.0,282,257531
1041,0.29738007742801964,0.0660464177531165,0.04149055771137619,16,1.0,282,260351
1051,0.29575556325649305,0.06567439087247863,0.04128169622544974,16,1.0,282,263171
1061,0.2940965265765002,0.06532492688050257,0.04107473293688308,16,1.0,282,265991
1071,0.2927411928456324,0.06500156373869402,0.04087245717838133,16,1.0,283,268821
1081,0.2913550584505926,0.06471657678472456,0.04067627123031663,16,1.0,283,271651
1091,0.2899893312750363,0.0644025295071806,0.04047994744590508,16,1.0,283,274481
1101,0.2886630166486583,0.06411484917046516,0.04029037813243209,16,1.0,284,277317
1111,0.2871826432708275,0.0637800098833026,0.0400933964165954,16,1.0,284,280157
1121,0.2857541950778235,0.06346736455708826,0.03990504383223258,16,1.0,284,282997
1131,0.28423625144274006,0.0631306002185393,0.03970944749751513,16,1.0,285,285838
1141,0.28286223800582044,0.06283998006678879,0.03952944064438657,16,1.0,285,288688
1151,0.2814547949102176,0.0625035100768748,0.039338886757406856,16,1.0,285,291538
1161,0.2801046008127109,0.062221815733881976,0.03916304526622635,16,1.0,285,294388
1171,0.27877453796042595,0.06192271618187708,0.03898816022667572,16,1.0,286,297243
1181,0.27741243463568277,0.06162044117428156,0.03880785682443173,16,1.0,286,300103
1191,0.27613038660392686,0.06133969432186673,0.03863124531033634,16,1.0,286,302963
1201,0.2750090583492219,0.061092656810086514,0.03846354579621911,16,1.0,286,305823
1211,0.27383575264279997,0.06082669107968623,0.03829850910988144,16,1.0,287,308691
1221,0.2727759531696476,0.0605951156503332,0.03813203215278577,16,1.0,287,311561
1231,0.27168053210991927,0.06032692078355517,0.03797033748327704,16,1.0,287,314431
1241,0.27040790757544525,0.060062417413945,0.03780733998494262,16,1.0,287,317301
1251,0.26916164166479706,0.05979282745094825,0.037644801809381304,16,1.0,288,320181
1261,0.2680336384305269,0.05952871406255007,0.03748967000882339,16,1.0,288,323061
1271,0.2669737545890471,0.059310547018515666,0.03733471215659024,16,1.0,288,325941
1281,0.26582896342498646,0.05904968945700507,0.037179884019600117,16,1.0,289,328822
1291,0.2648258534514395,0.05883035581460678,0.03702561833924977,16,1.0,289,331712
1301,0.263856595950091,0.05859886870233656,0.036871100305930694,16,1.0,289,334602
1311,0.26263696877968,0.058352496055630004,0.03672038028853152,16,1.0,289,337492
1321,0.26168537055033375,0.058110934853232384,0.03657203802474958,16,1.0,289,340382
1331,0.26063826482993646,0.05789760550977315,0.03643285287688952,16,1.0,290,343282
1341,0.2595692509488231,0.05766498243116327,0.036288725962411714,16,1.0,290,346182
1351,0.25845870424543393,0.05740618107288914,0.03614280141170865,16,1.0,290,349082
1361,0.257485480508664,0.05719781119973814,0.03600302740804648,16,1.0,290,351982
1371,0.2563420573379782,0.05693208407671204,0.03586128704394171,16,1.0,291,354890
1381,0.25532051073647005,0.05672167943591653,0.03572198803356331,16,1.0,291,357800
1391,0.25431818443597887,0.05648023293467036,0.035579684593008254,16,1.0,291,360710
1401,0.2533216291526412,0.05627213017428186,0.03544717614470395,16,1.0,291,363620
1411,0.2525164807354638,0.05609057769393886,0.035316681082299684,16,1.0,292,366535
1421,0.2515164978903019,0.055867253845173485,0.035186597436936355,16,1.0,292,369455
1431,0.25061641414067437,0.05564669638733024,0.035057766266119325,16,1.0,292,372375
1441,0.24959648632584114,0.0554384430422433,0.03493134640894872,16,1.0,292,375295
1451,0.24858946956134811,0.055225841083105943,0.03480504571659767,16,1.0,292,378215
1461,0.2478002173682037,0.05504122717401997,0.03468101370575828,16,1.0,293,381145
1471,0.24687535106386202,0.054829375350603435,0.03455580974405068,16,1.0,293,384075
1481,0.2459671304749596,0.054626604959482836,0.03442890073148847,16,1.0,293,387005
1491,0.24513351689021817,0.05445984676370707,0.03430941805458735,16,1.0,293,389935
